unix,Low,High,Open,Close,Volume,Date,vol_fiat
1598659200,294.68,304.72,296.99,299.74,5492.85385426,2020-08-29,1646428.0142758924
1598572800,288.44,299.59,291.29,297.0,7701.36766715,2020-08-28,2287306.19714355
1598486400,282.79,300.41,293.05,290.92,7837.5788083,2020-08-27,2280108.426910636
1598400000,288.0,299.0,291.47,292.9,5268.83427833,2020-08-26,1543241.560122857
1598313600,282.44,313.62,313.39,292.14,12820.37932654,2020-08-25,3745345.6164553952
1598227200,296.88,314.62,298.91,313.16,8100.90838776,2020-08-24,2536880.4707109216
1598140800,294.02,304.34,303.76,299.07,4073.76216514,2020-08-23,1218340.0507284198
1598054400,290.31,303.8,297.06,303.29,8021.47781796,2020-08-22,2432834.0074090883
1597968000,293.64,317.26,315.12,297.0,10130.4981817,2020-08-21,3008757.9599649003
1597881600,308.33,318.28,312.75,315.25,7897.81559758,2020-08-20,2489786.367137095
1597795200,301.37,322.25,320.19,311.99,14822.38363182,2020-08-19,4624435.469291521
1597708800,315.05,331.92,330.0,319.3,11275.92373429,2020-08-18,3600402.448358797
1597622400,321.77,340.6,332.31,329.6,11712.70991349,2020-08-17,3860509.1874863044
1597536000,316.05,334.42,331.24,331.89,10173.55565795,2020-08-16,3376501.3873170256
1597449600,328.44,338.5,336.98,331.44,6734.08076237,2020-08-15,2231943.727879913
1597363200,320.47,341.19,326.29,336.54,11293.92779939,2020-08-14,3800858.4616067107
1597276800,289.0,330.84,297.86,325.87,16256.47777168,2020-08-13,5297498.411457362
1597190400,281.92,299.5,291.09,297.17,8571.79755837,2020-08-12,2547281.080420813
1597104000,281.43,304.96,303.62,290.99,12945.62049221,2020-08-11,3767046.107028188
1597017600,297.0,306.0,300.0,303.71,7197.4959455,2020-08-10,2185951.4936078046
1596931200,295.32,306.49,304.0,300.0,6662.22012942,2020-08-09,1998666.0388260002
1596844800,282.64,304.0,291.24,304.0,5881.5119352,2020-08-08,1787979.6283008
1596758400,275.5,304.12,301.33,291.66,13333.64295995,2020-08-07,3888890.3056990174
1596672000,298.06,308.0,305.95,301.33,6403.53638691,2020-08-06,1929577.6194675902
1596585600,294.83,311.16,298.9,305.85,9662.44407666,2020-08-05,2955258.5208464614
1596499200,294.0,308.39,296.29,299.16,12147.41691628,2020-08-04,3634021.2446743255
1596412800,280.67,306.27,285.14,296.18,17568.07536995,2020-08-03,5203312.56307179
1596326400,252.02,318.0,296.7,284.89,30375.82463903,2020-08-02,8653768.681413257
1596240000,263.43,303.08,265.97,296.48,17496.37779567,2020-08-01,5187326.088860242
1596153600,251.32,267.53,256.72,265.83,10350.93249044,2020-07-31,2751588.383933665
1596067200,243.06,262.6,245.57,256.53,10298.34021249,2020-07-30,2641833.2147100596
1595980800,242.43,252.0,246.3,245.57,8357.9460516,2020-07-29,2052460.811891412
1595894400,236.29,253.88,250.95,246.09,14231.36146926,2020-07-28,3502195.7439701934
1595808000,242.09,259.23,243.93,250.52,20125.2451714,2020-07-27,5041776.420339129
1595721600,235.0,251.0,238.97,243.77,16555.41478182,2020-07-26,4035713.4613642613
1595635200,219.21,242.49,219.33,239.14,12600.18281705,2020-07-25,3013207.718869337
1595548800,211.5,225.54,216.89,219.16,11710.18284872,2020-07-24,2566403.673125475
1595462400,204.35,221.98,207.64,217.09,18598.07252415,2020-07-23,4037455.564267724
1595376000,191.2,212.0,193.49,207.65,10133.04952581,2020-07-22,2104127.7340344465
1595289600,186.5,194.95,186.73,193.55,7865.22568119,2020-07-21,1522314.4305943246
1595203200,185.52,191.21,190.81,186.77,6182.69051318,2020-07-20,1154741.1071466287
1595116800,186.26,191.2,188.12,190.67,5078.23490856,2020-07-19,968267.0500151351
1595030400,185.3,189.49,185.47,187.88,4714.1882575,2020-07-18,885701.6898191
1594944000,184.72,187.51,186.38,185.54,5552.68607813,2020-07-17,1030245.3749362401
1594857600,183.88,190.75,189.83,186.51,7948.5569736,2020-07-16,1482485.361146136
1594771200,188.68,192.27,191.67,189.97,6522.27044289,2020-07-15,1239035.7160358133
1594684800,189.35,193.15,190.84,191.66,6471.08594889,2020-07-14,1240248.3329642573
1594598400,189.39,194.88,193.0,191.01,7445.64735913,2020-07-13,1422193.1020674212
1594512000,188.05,193.59,190.1,193.0,6576.56958837,2020-07-12,1269277.93055541
1594425600,188.85,191.9,191.73,190.27,3556.25443402,2020-07-11,676648.5311609855
1594339200,187.99,192.61,192.54,191.57,4376.67277587,2020-07-10,838439.2036734158
1594252800,189.46,196.33,196.23,192.54,9622.43791769,2020-07-09,1852704.1966720326
1594166400,189.78,197.89,191.13,196.23,8961.23389583,2020-07-08,1758462.9273787208
1594080000,188.37,195.0,193.64,191.3,6292.21703855,2020-07-07,1203701.1194746152
1593993600,182.08,193.96,183.34,193.81,9224.99452524,2020-07-06,1787896.1889367644
1593907200,179.66,184.56,184.34,183.34,3167.45854048,2020-07-05,580721.8488116033
