"Date","Open","Low","High","Close"
10-25-2016,"1.0882 ","1.0851 ","1.0905 ","1.0889 "
10-24-2016,"1.0879 ","1.0860 ","1.0900 ","1.0882 "
10-21-2016,"1.0929 ","1.0859 ","1.0930 ","1.0884 "
10-20-2016,"1.0974 ","1.0916 ","1.1039 ","1.0929 "
10-19-2016,"1.0981 ","1.0955 ","1.1005 ","1.0974 "
10-18-2016,"1.1000 ","1.0970 ","1.1026 ","1.0981 "
10-17-2016,"1.0979 ","1.0964 ","1.1008 ","1.1000 "
10-14-2016,"1.1056 ","1.0971 ","1.1058 ","1.0972 "
10-13-2016,"1.1007 ","1.0985 ","1.1058 ","1.1056 "
10-12-2016,"1.1054 ","1.1005 ","1.1068 ","1.1007 "
10-11-2016,"1.1139 ","1.1049 ","1.1142 ","1.1054 "
10-10-2016,"1.1194 ","1.1132 ","1.1210 ","1.1139 "
10-07-2016,"1.1151 ","1.1104 ","1.1205 ","1.1201 "
10-06-2016,"1.1205 ","1.1140 ","1.1213 ","1.1151 "
10-05-2016,"1.1204 ","1.1190 ","1.1233 ","1.1205 "
10-04-2016,"1.1211 ","1.1138 ","1.1239 ","1.1204 "
10-03-2016,"1.1236 ","1.1205 ","1.1244 ","1.1211 "
09-30-2016,"1.1222 ","1.1153 ","1.1251 ","1.1235 "
09-29-2016,"1.1217 ","1.1197 ","1.1250 ","1.1222 "
09-28-2016,"1.1214 ","1.1182 ","1.1237 ","1.1217 "
09-27-2016,"1.1254 ","1.1191 ","1.1259 ","1.1215 "
09-26-2016,"1.1232 ","1.1221 ","1.1279 ","1.1254 "
09-23-2016,"1.1208 ","1.1194 ","1.1241 ","1.1226 "
09-22-2016,"1.1189 ","1.1185 ","1.1257 ","1.1208 "
09-21-2016,"1.1151 ","1.1123 ","1.1197 ","1.1189 "
09-20-2016,"1.1175 ","1.1150 ","1.1213 ","1.1151 "
09-19-2016,"1.1165 ","1.1149 ","1.1198 ","1.1175 "
09-16-2016,"1.1244 ","1.1150 ","1.1250 ","1.1155 "
09-15-2016,"1.1250 ","1.1219 ","1.1284 ","1.1244 "
09-14-2016,"1.1220 ","1.1211 ","1.1274 ","1.1250 "
09-13-2016,"1.1235 ","1.1204 ","1.1260 ","1.1220 "
09-12-2016,"1.1231 ","1.1211 ","1.1268 ","1.1235 "
09-09-2016,"1.1260 ","1.1199 ","1.1285 ","1.1233 "
09-08-2016,"1.1239 ","1.1235 ","1.1327 ","1.1260 "
09-07-2016,"1.1255 ","1.1229 ","1.1271 ","1.1239 "
09-06-2016,"1.1147 ","1.1141 ","1.1263 ","1.1255 "
09-05-2016,"1.1152 ","1.1139 ","1.1182 ","1.1147 "
09-02-2016,"1.1197 ","1.1151 ","1.1252 ","1.1156 "
09-01-2016,"1.1158 ","1.1128 ","1.1205 ","1.1197 "
08-31-2016,"1.1143 ","1.1123 ","1.1165 ","1.1158 "
08-30-2016,"1.1189 ","1.1132 ","1.1192 ","1.1143 "
08-29-2016,"1.1196 ","1.1158 ","1.1208 ","1.1189 "
08-26-2016,"1.1285 ","1.1181 ","1.1341 ","1.1198 "
08-25-2016,"1.1264 ","1.1259 ","1.1298 ","1.1285 "
08-24-2016,"1.1305 ","1.1245 ","1.1312 ","1.1264 "
08-23-2016,"1.1320 ","1.1303 ","1.1355 ","1.1305 "
08-22-2016,"1.1304 ","1.1271 ","1.1334 ","1.1320 "
08-19-2016,"1.1354 ","1.1304 ","1.1360 ","1.1325 "
08-18-2016,"1.1289 ","1.1286 ","1.1366 ","1.1354 "
08-17-2016,"1.1279 ","1.1242 ","1.1316 ","1.1289 "
08-16-2016,"1.1184 ","1.1178 ","1.1323 ","1.1279 "
08-15-2016,"1.1168 ","1.1154 ","1.1204 ","1.1184 "
08-12-2016,"1.1137 ","1.1131 ","1.1221 ","1.1162 "
08-11-2016,"1.1176 ","1.1136 ","1.1192 ","1.1137 "
08-10-2016,"1.1117 ","1.1113 ","1.1190 ","1.1176 "
08-09-2016,"1.1088 ","1.1071 ","1.1123 ","1.1117 "
08-08-2016,"1.1088 ","1.1072 ","1.1105 ","1.1088 "
08-05-2016,"1.1130 ","1.1046 ","1.1161 ","1.1086 "
08-04-2016,"1.1149 ","1.1114 ","1.1156 ","1.1130 "
08-03-2016,"1.1224 ","1.1141 ","1.1227 ","1.1149 "
08-02-2016,"1.1163 ","1.1159 ","1.1234 ","1.1224 "
08-01-2016,"1.1177 ","1.1155 ","1.1184 ","1.1163 "
07-29-2016,"1.1077 ","1.1073 ","1.1197 ","1.1174 "
07-28-2016,"1.1059 ","1.1053 ","1.1119 ","1.1077 "
07-27-2016,"1.0986 ","1.0961 ","1.1065 ","1.1058 "
07-26-2016,"1.0995 ","1.0978 ","1.1030 ","1.0986 "
07-25-2016,"1.0970 ","1.0952 ","1.0999 ","1.0995 "
07-22-2016,"1.1026 ","1.0956 ","1.1041 ","1.0977 "
07-21-2016,"1.1015 ","1.0980 ","1.1060 ","1.1026 "
07-20-2016,"1.1021 ","1.0982 ","1.1030 ","1.1015 "
07-19-2016,"1.1075 ","1.1000 ","1.1081 ","1.1021 "
07-18-2016,"1.1043 ","1.1038 ","1.1084 ","1.1075 "
07-15-2016,"1.1120 ","1.1025 ","1.1149 ","1.1035 "
07-14-2016,"1.1090 ","1.1088 ","1.1165 ","1.1120 "
07-13-2016,"1.1061 ","1.1042 ","1.1120 ","1.1090 "
07-12-2016,"1.1058 ","1.1052 ","1.1126 ","1.1061 "
07-11-2016,"1.1051 ","1.1016 ","1.1075 ","1.1058 "
07-08-2016,"1.1063 ","1.1002 ","1.1120 ","1.1051 "
07-07-2016,"1.1100 ","1.1053 ","1.1107 ","1.1063 "
07-06-2016,"1.1076 ","1.1029 ","1.1112 ","1.1100 "
07-05-2016,"1.1154 ","1.1062 ","1.1186 ","1.1076 "
07-04-2016,"1.1143 ","1.1098 ","1.1160 ","1.1154 "
07-01-2016,"1.1106 ","1.1072 ","1.1169 ","1.1136 "
06-30-2016,"1.1125 ","1.1024 ","1.1155 ","1.1106 "
06-29-2016,"1.1065 ","1.1049 ","1.1130 ","1.1125 "
06-28-2016,"1.1025 ","1.1010 ","1.1112 ","1.1065 "
06-27-2016,"1.1072 ","1.0971 ","1.1084 ","1.1025 "
06-24-2016,"1.1385 ","1.0913 ","1.1428 ","1.1117 "
06-23-2016,"1.1296 ","1.1296 ","1.1421 ","1.1385 "
06-22-2016,"1.1242 ","1.1237 ","1.1338 ","1.1296 "
06-21-2016,"1.1314 ","1.1242 ","1.1350 ","1.1242 "
06-20-2016,"1.1281 ","1.1281 ","1.1382 ","1.1314 "
06-17-2016,"1.1225 ","1.1223 ","1.1296 ","1.1277 "
06-16-2016,"1.1260 ","1.1131 ","1.1295 ","1.1225 "
06-15-2016,"1.1207 ","1.1190 ","1.1298 ","1.1260 "
06-14-2016,"1.1292 ","1.1189 ","1.1298 ","1.1207 "
06-13-2016,"1.1260 ","1.1232 ","1.1303 ","1.1292 "
06-10-2016,"1.1316 ","1.1246 ","1.1321 ","1.1251 "
06-09-2016,"1.1395 ","1.1306 ","1.1416 ","1.1316 "
06-08-2016,"1.1358 ","1.1355 ","1.1411 ","1.1395 "
06-07-2016,"1.1355 ","1.1339 ","1.1381 ","1.1358 "
06-06-2016,"1.1351 ","1.1326 ","1.1393 ","1.1355 "
06-03-2016,"1.1151 ","1.1137 ","1.1374 ","1.1367 "
06-02-2016,"1.1188 ","1.1145 ","1.1220 ","1.1151 "
06-01-2016,"1.1132 ","1.1114 ","1.1194 ","1.1188 "
05-31-2016,"1.1138 ","1.1122 ","1.1173 ","1.1132 "
05-30-2016,"1.1117 ","1.1098 ","1.1145 ","1.1138 "
05-27-2016,"1.1194 ","1.1111 ","1.1201 ","1.1115 "
05-26-2016,"1.1155 ","1.1150 ","1.1217 ","1.1194 "
05-25-2016,"1.1141 ","1.1129 ","1.1167 ","1.1155 "
05-24-2016,"1.1220 ","1.1133 ","1.1227 ","1.1141 "
05-23-2016,"1.1217 ","1.1188 ","1.1243 ","1.1220 "
05-20-2016,"1.1203 ","1.1196 ","1.1237 ","1.1224 "
05-19-2016,"1.1216 ","1.1180 ","1.1230 ","1.1203 "
05-18-2016,"1.1313 ","1.1214 ","1.1316 ","1.1216 "
05-17-2016,"1.1321 ","1.1302 ","1.1349 ","1.1313 "
05-16-2016,"1.1307 ","1.1302 ","1.1342 ","1.1321 "
05-13-2016,"1.1377 ","1.1283 ","1.1380 ","1.1309 "
05-12-2016,"1.1426 ","1.1371 ","1.1429 ","1.1377 "
05-11-2016,"1.1372 ","1.1369 ","1.1447 ","1.1426 "
05-10-2016,"1.1383 ","1.1359 ","1.1410 ","1.1372 "
05-09-2016,"1.1402 ","1.1376 ","1.1420 ","1.1383 "
05-06-2016,"1.1405 ","1.1387 ","1.1479 ","1.1404 "
05-05-2016,"1.1487 ","1.1386 ","1.1494 ","1.1405 "
05-04-2016,"1.1496 ","1.1467 ","1.1529 ","1.1487 "
05-03-2016,"1.1534 ","1.1496 ","1.1616 ","1.1496 "
05-02-2016,"1.1449 ","1.1431 ","1.1536 ","1.1534 "
04-29-2016,"1.1352 ","1.1348 ","1.1459 ","1.1451 "
04-28-2016,"1.1322 ","1.1296 ","1.1368 ","1.1352 "
04-27-2016,"1.1298 ","1.1272 ","1.1362 ","1.1322 "
04-26-2016,"1.1268 ","1.1256 ","1.1340 ","1.1297 "
04-25-2016,"1.1235 ","1.1217 ","1.1278 ","1.1268 "
04-22-2016,"1.1288 ","1.1218 ","1.1309 ","1.1222 "
04-21-2016,"1.1297 ","1.1270 ","1.1398 ","1.1288 "
04-20-2016,"1.1358 ","1.1291 ","1.1388 ","1.1297 "
04-19-2016,"1.1313 ","1.1304 ","1.1385 ","1.1358 "
04-18-2016,"1.1309 ","1.1274 ","1.1332 ","1.1313 "
04-15-2016,"1.1268 ","1.1246 ","1.1317 ","1.1284 "
04-14-2016,"1.1274 ","1.1234 ","1.1295 ","1.1268 "
04-13-2016,"1.1386 ","1.1268 ","1.1391 ","1.1274 "
04-12-2016,"1.1408 ","1.1346 ","1.1465 ","1.1386 "
04-11-2016,"1.1400 ","1.1372 ","1.1447 ","1.1408 "
04-08-2016,"1.1378 ","1.1349 ","1.1419 ","1.1399 "
04-07-2016,"1.1399 ","1.1338 ","1.1454 ","1.1378 "
04-06-2016,"1.1384 ","1.1327 ","1.1432 ","1.1399 "
04-05-2016,"1.1391 ","1.1336 ","1.1405 ","1.1384 "
04-04-2016,"1.1393 ","1.1358 ","1.1413 ","1.1391 "
04-01-2016,"1.1380 ","1.1335 ","1.1438 ","1.1391 "
03-31-2016,"1.1338 ","1.1310 ","1.1412 ","1.1380 "
03-30-2016,"1.1291 ","1.1284 ","1.1365 ","1.1338 "
03-29-2016,"1.1196 ","1.1169 ","1.1303 ","1.1291 "
03-28-2016,"1.1164 ","1.1153 ","1.1220 ","1.1196 "
03-25-2016,"1.1175 ","1.1154 ","1.1181 ","1.1167 "
03-24-2016,"1.1181 ","1.1144 ","1.1188 ","1.1174 "
03-23-2016,"1.1217 ","1.1160 ","1.1224 ","1.1181 "
03-22-2016,"1.1241 ","1.1189 ","1.1260 ","1.1217 "
03-21-2016,"1.1273 ","1.1235 ","1.1288 ","1.1241 "
03-18-2016,"1.1318 ","1.1256 ","1.1337 ","1.1270 "
03-17-2016,"1.1224 ","1.1206 ","1.1342 ","1.1318 "
03-16-2016,"1.1109 ","1.1058 ","1.1242 ","1.1224 "
03-15-2016,"1.1103 ","1.1072 ","1.1125 ","1.1109 "
03-14-2016,"1.1151 ","1.1078 ","1.1176 ","1.1103 "
03-11-2016,"1.1178 ","1.1080 ","1.1210 ","1.1156 "
03-10-2016,"1.0999 ","1.0822 ","1.1218 ","1.1177 "
03-09-2016,"1.1011 ","1.0946 ","1.1035 ","1.0999 "
03-08-2016,"1.1014 ","1.0994 ","1.1058 ","1.1011 "
03-07-2016,"1.1010 ","1.0940 ","1.1026 ","1.1014 "
03-04-2016,"1.0957 ","1.0904 ","1.1043 ","1.1005 "
03-03-2016,"1.0868 ","1.0854 ","1.0973 ","1.0957 "
03-02-2016,"1.0868 ","1.0826 ","1.0881 ","1.0868 "
03-01-2016,"1.0873 ","1.0834 ","1.0894 ","1.0868 "
02-29-2016,"1.0932 ","1.0859 ","1.0963 ","1.0873 "
02-26-2016,"1.1018 ","1.0912 ","1.1068 ","1.0934 "
02-25-2016,"1.1013 ","1.0987 ","1.1050 ","1.1018 "
02-24-2016,"1.1020 ","1.0957 ","1.1046 ","1.1013 "
02-23-2016,"1.1030 ","1.0990 ","1.1053 ","1.1020 "
02-22-2016,"1.1124 ","1.1003 ","1.1135 ","1.1030 "
02-19-2016,"1.1107 ","1.1067 ","1.1139 ","1.1130 "
02-18-2016,"1.1128 ","1.1071 ","1.1150 ","1.1107 "
02-17-2016,"1.1144 ","1.1106 ","1.1179 ","1.1128 "
02-16-2016,"1.1156 ","1.1124 ","1.1193 ","1.1144 "
02-15-2016,"1.1261 ","1.1128 ","1.1261 ","1.1156 "
02-12-2016,"1.1323 ","1.1214 ","1.1334 ","1.1256 "
02-11-2016,"1.1292 ","1.1274 ","1.1376 ","1.1323 "
02-10-2016,"1.1293 ","1.1161 ","1.1311 ","1.1292 "
02-09-2016,"1.1193 ","1.1162 ","1.1338 ","1.1293 "
02-08-2016,"1.1158 ","1.1087 ","1.1216 ","1.1193 "
02-05-2016,"1.1209 ","1.1109 ","1.1246 ","1.1158 "
02-04-2016,"1.1105 ","1.1070 ","1.1239 ","1.1209 "
02-03-2016,"1.0919 ","1.0904 ","1.1146 ","1.1105 "
02-02-2016,"1.0888 ","1.0886 ","1.0940 ","1.0919 "
02-01-2016,"1.0834 ","1.0815 ","1.0913 ","1.0888 "
01-29-2016,"1.0940 ","1.0810 ","1.0949 ","1.0831 "
01-28-2016,"1.0893 ","1.0870 ","1.0968 ","1.0940 "
01-27-2016,"1.0870 ","1.0851 ","1.0917 ","1.0893 "
01-26-2016,"1.0849 ","1.0819 ","1.0874 ","1.0870 "
01-25-2016,"1.0800 ","1.0790 ","1.0857 ","1.0849 "
01-22-2016,"1.0874 ","1.0789 ","1.0877 ","1.0796 "
01-21-2016,"1.0890 ","1.0778 ","1.0921 ","1.0874 "
01-20-2016,"1.0908 ","1.0877 ","1.0976 ","1.0890 "
01-19-2016,"1.0892 ","1.0860 ","1.0939 ","1.0908 "
01-18-2016,"1.0919 ","1.0869 ","1.0942 ","1.0892 "
01-15-2016,"1.0865 ","1.0855 ","1.0985 ","1.0916 "
01-14-2016,"1.0877 ","1.0835 ","1.0943 ","1.0865 "
01-13-2016,"1.0858 ","1.0805 ","1.0888 ","1.0877 "
01-12-2016,"1.0859 ","1.0820 ","1.0900 ","1.0858 "
01-11-2016,"1.0909 ","1.0848 ","1.0970 ","1.0859 "
01-08-2016,"1.0932 ","1.0803 ","1.0934 ","1.0922 "
01-07-2016,"1.0781 ","1.0771 ","1.0940 ","1.0932 "
01-06-2016,"1.0748 ","1.0716 ","1.0799 ","1.0781 "
01-05-2016,"1.0831 ","1.0711 ","1.0839 ","1.0748 "
01-04-2016,"1.0858 ","1.0781 ","1.0946 ","1.0831 "
01-01-2016,"1.0862 ","1.0854 ","1.0867 ","1.0856 "
12-31-2015,"1.0933 ","1.0853 ","1.0937 ","1.0862 "
12-30-2015,"1.0920 ","1.0902 ","1.0944 ","1.0933 "
12-29-2015,"1.0968 ","1.0899 ","1.0992 ","1.0920 "
12-28-2015,"1.0952 ","1.0946 ","1.0993 ","1.0968 "
12-25-2015,"1.0964 ","1.0919 ","1.1004 ","1.0960 "
12-24-2015,"1.0912 ","1.0904 ","1.0967 ","1.0963 "
12-23-2015,"1.0957 ","1.0870 ","1.0957 ","1.0912 "
12-22-2015,"1.0915 ","1.0902 ","1.0984 ","1.0957 "
12-21-2015,"1.0858 ","1.0848 ","1.0939 ","1.0915 "
12-18-2015,"1.0826 ","1.0805 ","1.0875 ","1.0868 "
12-17-2015,"1.0912 ","1.0803 ","1.0914 ","1.0826 "
12-16-2015,"1.0931 ","1.0888 ","1.1011 ","1.0912 "
12-15-2015,"1.0992 ","1.0905 ","1.1060 ","1.0931 "
12-14-2015,"1.0985 ","1.0946 ","1.1049 ","1.0992 "
12-11-2015,"1.0941 ","1.0927 ","1.1031 ","1.0986 "
12-10-2015,"1.1025 ","1.0925 ","1.1025 ","1.0941 "
12-09-2015,"1.0892 ","1.0879 ","1.1043 ","1.1025 "
12-08-2015,"1.0837 ","1.0830 ","1.0903 ","1.0892 "
12-07-2015,"1.0872 ","1.0796 ","1.0887 ","1.0837 "
12-04-2015,"1.0940 ","1.0836 ","1.0956 ","1.0881 "
12-03-2015,"1.0615 ","1.0524 ","1.0981 ","1.0940 "
12-02-2015,"1.0633 ","1.0551 ","1.0636 ","1.0615 "
12-01-2015,"1.0565 ","1.0563 ","1.0637 ","1.0633 "
11-30-2015,"1.0592 ","1.0558 ","1.0597 ","1.0565 "
11-27-2015,"1.0610 ","1.0569 ","1.0638 ","1.0593 "
11-26-2015,"1.0624 ","1.0600 ","1.0627 ","1.0610 "
11-25-2015,"1.0643 ","1.0566 ","1.0689 ","1.0624 "
11-24-2015,"1.0636 ","1.0620 ","1.0673 ","1.0643 "
11-23-2015,"1.0646 ","1.0593 ","1.0657 ","1.0636 "
11-20-2015,"1.0734 ","1.0640 ","1.0739 ","1.0646 "
11-19-2015,"1.0660 ","1.0656 ","1.0763 ","1.0734 "
11-18-2015,"1.0642 ","1.0617 ","1.0692 ","1.0660 "
11-17-2015,"1.0686 ","1.0631 ","1.0691 ","1.0642 "
11-16-2015,"1.0752 ","1.0675 ","1.0779 ","1.0686 "
11-13-2015,"1.0814 ","1.0714 ","1.0817 ","1.0773 "
11-12-2015,"1.0743 ","1.0691 ","1.0830 ","1.0814 "
11-11-2015,"1.0724 ","1.0706 ","1.0774 ","1.0743 "
11-10-2015,"1.0752 ","1.0675 ","1.0764 ","1.0724 "
11-09-2015,"1.0735 ","1.0720 ","1.0790 ","1.0752 "
11-06-2015,"1.0884 ","1.0707 ","1.0894 ","1.0741 "
11-05-2015,"1.0866 ","1.0834 ","1.0897 ","1.0884 "
11-04-2015,"1.0964 ","1.0844 ","1.0968 ","1.0866 "
11-03-2015,"1.1016 ","1.0936 ","1.1030 ","1.0964 "
11-02-2015,"1.1015 ","1.1000 ","1.1053 ","1.1016 "
10-30-2015,"1.0977 ","1.0966 ","1.1072 ","1.1006 "
10-29-2015,"1.0923 ","1.0903 ","1.0986 ","1.0977 "
10-28-2015,"1.1051 ","1.0897 ","1.1096 ","1.0923 "
10-27-2015,"1.1058 ","1.1030 ","1.1079 ","1.1051 "
10-26-2015,"1.1009 ","1.0989 ","1.1068 ","1.1058 "
10-23-2015,"1.1109 ","1.0997 ","1.1140 ","1.1018 "
10-22-2015,"1.1339 ","1.1100 ","1.1351 ","1.1109 "
10-21-2015,"1.1346 ","1.1334 ","1.1378 ","1.1339 "
10-20-2015,"1.1327 ","1.1324 ","1.1387 ","1.1346 "
10-19-2015,"1.1353 ","1.1306 ","1.1379 ","1.1327 "
10-16-2015,"1.1386 ","1.1335 ","1.1396 ","1.1348 "
10-15-2015,"1.1474 ","1.1363 ","1.1495 ","1.1386 "
10-14-2015,"1.1379 ","1.1378 ","1.1489 ","1.1474 "
10-13-2015,"1.1358 ","1.1345 ","1.1411 ","1.1379 "
10-12-2015,"1.1360 ","1.1353 ","1.1397 ","1.1358 "
10-09-2015,"1.1276 ","1.1267 ","1.1387 ","1.1358 "
10-08-2015,"1.1237 ","1.1235 ","1.1327 ","1.1276 "
10-07-2015,"1.1272 ","1.1212 ","1.1284 ","1.1237 "
10-06-2015,"1.1188 ","1.1172 ","1.1280 ","1.1272 "
10-05-2015,"1.1220 ","1.1174 ","1.1289 ","1.1188 "
10-02-2015,"1.1195 ","1.1151 ","1.1319 ","1.1216 "
10-01-2015,"1.1177 ","1.1135 ","1.1209 ","1.1195 "
09-30-2015,"1.1249 ","1.1157 ","1.1261 ","1.1177 "
09-29-2015,"1.1244 ","1.1194 ","1.1281 ","1.1249 "
09-28-2015,"1.1196 ","1.1147 ","1.1248 ","1.1244 "
09-25-2015,"1.1230 ","1.1116 ","1.1231 ","1.1195 "
09-24-2015,"1.1186 ","1.1165 ","1.1296 ","1.1230 "
09-23-2015,"1.1120 ","1.1105 ","1.1214 ","1.1186 "
09-22-2015,"1.1190 ","1.1114 ","1.1208 ","1.1120 "
09-21-2015,"1.1301 ","1.1181 ","1.1330 ","1.1190 "
09-18-2015,"1.1435 ","1.1270 ","1.1460 ","1.1298 "
09-17-2015,"1.1290 ","1.1285 ","1.1441 ","1.1435 "
09-16-2015,"1.1269 ","1.1214 ","1.1321 ","1.1290 "
09-15-2015,"1.1317 ","1.1259 ","1.1329 ","1.1269 "
09-14-2015,"1.1338 ","1.1284 ","1.1373 ","1.1317 "
09-11-2015,"1.1280 ","1.1254 ","1.1350 ","1.1338 "
09-10-2015,"1.1207 ","1.1172 ","1.1295 ","1.1280 "
09-09-2015,"1.1203 ","1.1132 ","1.1216 ","1.1207 "
09-08-2015,"1.1170 ","1.1153 ","1.1230 ","1.1203 "
09-07-2015,"1.1160 ","1.1122 ","1.1178 ","1.1170 "
09-04-2015,"1.1123 ","1.1090 ","1.1189 ","1.1149 "
09-03-2015,"1.1227 ","1.1087 ","1.1244 ","1.1123 "
09-02-2015,"1.1315 ","1.1217 ","1.1319 ","1.1227 "
09-01-2015,"1.1211 ","1.1208 ","1.1332 ","1.1315 "
08-31-2015,"1.1177 ","1.1161 ","1.1262 ","1.1211 "
08-28-2015,"1.1246 ","1.1156 ","1.1310 ","1.1185 "
08-27-2015,"1.1314 ","1.1203 ","1.1364 ","1.1246 "
08-26-2015,"1.1517 ","1.1292 ","1.1561 ","1.1314 "
08-25-2015,"1.1619 ","1.1397 ","1.1623 ","1.1517 "
08-24-2015,"1.1370 ","1.1365 ","1.1714 ","1.1619 "
08-21-2015,"1.1241 ","1.1230 ","1.1389 ","1.1386 "
08-20-2015,"1.1120 ","1.1107 ","1.1245 ","1.1242 "
08-19-2015,"1.1024 ","1.1018 ","1.1134 ","1.1120 "
08-18-2015,"1.1078 ","1.1017 ","1.1094 ","1.1024 "
08-17-2015,"1.1108 ","1.1059 ","1.1125 ","1.1078 "
08-14-2015,"1.1150 ","1.1098 ","1.1189 ","1.1109 "
08-13-2015,"1.1159 ","1.1080 ","1.1189 ","1.1150 "
08-12-2015,"1.1042 ","1.1025 ","1.1214 ","1.1159 "
08-11-2015,"1.1019 ","1.0961 ","1.1088 ","1.1042 "
08-10-2015,"1.0972 ","1.0925 ","1.1042 ","1.1019 "
08-07-2015,"1.0925 ","1.0856 ","1.0978 ","1.0967 "
08-06-2015,"1.0906 ","1.0874 ","1.0944 ","1.0925 "
08-05-2015,"1.0881 ","1.0848 ","1.0934 ","1.0906 "
08-04-2015,"1.0950 ","1.0879 ","1.0988 ","1.0881 "
08-03-2015,"1.0973 ","1.0941 ","1.0996 ","1.0950 "
07-31-2015,"1.0932 ","1.0921 ","1.1114 ","1.0984 "
07-30-2015,"1.0984 ","1.0893 ","1.0989 ","1.0932 "
07-29-2015,"1.1060 ","1.0967 ","1.1084 ","1.0984 "
07-28-2015,"1.1088 ","1.1022 ","1.1100 ","1.1060 "
07-27-2015,"1.0970 ","1.0969 ","1.1129 ","1.1088 "
07-24-2015,"1.0985 ","1.0925 ","1.0996 ","1.0984 "
07-23-2015,"1.0929 ","1.0922 ","1.1018 ","1.0984 "
07-22-2015,"1.0935 ","1.0870 ","1.0967 ","1.0929 "
07-21-2015,"1.0825 ","1.0812 ","1.0969 ","1.0935 "
07-20-2015,"1.0835 ","1.0809 ","1.0870 ","1.0825 "
07-17-2015,"1.0875 ","1.0829 ","1.0907 ","1.0830 "
07-16-2015,"1.0949 ","1.0856 ","1.0963 ","1.0875 "
07-15-2015,"1.1009 ","1.0930 ","1.1036 ","1.0950 "
07-14-2015,"1.1002 ","1.0966 ","1.1083 ","1.1009 "
07-13-2015,"1.1099 ","1.0996 ","1.1197 ","1.1002 "
07-10-2015,"1.1036 ","1.1031 ","1.1216 ","1.1162 "
07-09-2015,"1.1076 ","1.0992 ","1.1125 ","1.1036 "
07-08-2015,"1.1011 ","1.0974 ","1.1093 ","1.1077 "
